#	Kanji	Reading	Definition	6K #	Jisho
2562	解く	とく	solve (a problem), unknot	4282	Jisho
2563	解く	ほどく	undo, unfasten (something)	5789	Jisho
2564	解ける	とける	be solved, be resolved	4285	Jisho
2565	解釈	かいしゃく	interpretation, explanation	3705	Jisho
2566	マーク	まーく	logo	4529	Jisho
2567	有力	ゆうりょく	powerful, influential	4286	Jisho
2568	有料	ゆうりょう	fee-charging, paid	4288	Jisho
2569	有する	ゆうする	possess, have (qualification etc.)	4287	Jisho
2570	無口	むくち	reticent, quiet	4293	Jisho
2571	無言	むごん	silence, being speechless	4295	Jisho
2572	無事	ぶじ	safely, peacefully	4292	Jisho
2573	無茶	むちゃ	recklessness, going beyond one's limit	4297	Jisho
2574	無料	むりょう	no charge, free	4291	Jisho
2575	無理やり	むりやり	forcibly, against one's will	4298	Jisho
2576	無邪気	むじゃき	innocent, ingenuous	5926	Jisho
2577	ストレス	すとれす	stress	2414	Jisho
2578	ベスト	べすと	best	4881	Jisho
2579	作り上げる	つくりあげる	make up, build up	4299	Jisho
2580	作家	さっか	writer, novelist	2211	Jisho
2581	作り話	つくりばなし	fiction, made-up story	4300	Jisho
2582	大使	たいし	ambassador	4301	Jisho
2583	使い道	つかいみち	usage	4303	Jisho
2584	使い	つかい	errand	4304	Jisho
2585	ショック	しょっく	shock	2240	Jisho
2586	使用人	しようにん	servant	2214	Jisho
2587	私用	しよう	personal business	2216	Jisho
2588	無用	むよう	unnecessary	4306	Jisho
2589	作用	さよう	effect, acting on	2213	Jisho
2590	使用	しよう	usage	2212	Jisho
2591	用いる	もちいる	use, through use of	710	Jisho
2592	私費	しひ	private expense	2220	Jisho
2593	食費	しょくひ	food expenses	2219	Jisho
2594	会費	かいひ	membership fee	2217	Jisho
2595	国費	こくひ	national expenditure, government expense	2218	Jisho
2596	費用	ひよう	expense, cost	4307	Jisho
2597	費やす	ついやす	spend	4309	Jisho
2598	アンケート	あんけーと	questionnaire	2348	Jisho
2599	消火	しょうか	fire extinction	2222	Jisho
2600	消費	しょうひ	consumption, spending	2221	Jisho
2601	わざわざ	わざわざ	going out of one's way to do something	4415	Jisho
2602	売り上げ	うりあげ	sales, proceeds	2223	Jisho
2603	売り出す	うりだす	put (something) on sale	2225	Jisho
2604	安売り	やすうり	sale, bargain	4310	Jisho
2605	売買	ばいばい	buying and selling	4311	Jisho
2606	売り場	うりば	sales floor, department	718	Jisho
2607	ブーム	ぶーむ	fad, boom	4075	Jisho
2608	小売店	こうりてん	retail store, outlet	2228	Jisho
2609	本店	ほんてん	head office, original store	4313	Jisho
2610	開店	かいてん	opening of a store	2227	Jisho
2611	閉店	へいてん	shop closing	4312	Jisho
2612	書店	しょてん	bookstore (formal)	2226	Jisho
2613	商人	しょうにん	merchant, trader	2233	Jisho
2614	商社	しょうしゃ	trading firm	2229	Jisho
2615	商売	しょうばい	trade, business	2231	Jisho
2616	商店	しょうてん	shop, store	2230	Jisho
2617	ヒント	ひんと	hint, clue	5738	Jisho
2618	日用品	にちようひん	groceries, daily necessities	4316	Jisho
2619	上品	じょうひん	elegant, refined	2236	Jisho
2620	下品	げひん	vulgar, coarse	2237	Jisho
2621	食品	しょくひん	food, food product	2234	Jisho
2622	部品	ぶひん	parts, accessories	4315	Jisho
2623	品	しな	goods, item	2235	Jisho
2624	ジャンプ	じゃんぷ	jump	3012	Jisho
2625	一段と	いちだんと	more, further	2239	Jisho
2626	手段	しゅだん	means, way	2238	Jisho
2627	段階	だんかい	stage	727	Jisho
2628	段	だん	step		Jisho
2629	アルコール	あるこーる	alcohol, alcoholic beverage	2398	Jisho
2630	値上げ	ねあげ	price hike, price increase	4319	Jisho
2631	値上がり	ねあがり	price rise, price increase	4318	Jisho
2632	値下がり	ねさがり	fall in price	4320	Jisho
2633	値下げ	ねさげ	price reduction	4322	Jisho
2634	値	あたい	value, worth		Jisho
2635	値する	あたいする	be worth, deserve	2242	Jisho
2636	高価	こうか	high-priced, expensive	2244	Jisho
2637	地価	ちか	land price	4323	Jisho
2638	価値	かち	value, worth	2243	Jisho
2639	わくわく	わくわく	feel excited, be thrilled	5474	Jisho
2640	人格	じんかく	individuality, personality	2245	Jisho
2641	体格	たいかく	physique, build	4324	Jisho
2642	格好	かっこう	shape, appearance	2246	Jisho
2643	春分	しゅんぶん	vernal equinox	2249	Jisho
2644	青春	せいしゅん	blossom of youth, adolescence	2247	Jisho
2645	ミュージック	みゅーじっく	music	5461	Jisho
2646	初夏	しょか	early summer	2250	Jisho
2647	秋分	しゅうぶん	autumnal equinox	2251	Jisho
2648	春夏秋冬	しゅんかしゅうとう	four seasons	2252	Jisho
2649	四季	しき	the four seasons	737	Jisho
2650	夏季	かき	summer season	2253	Jisho
2651	冬季	とうき	winter season	4325	Jisho
2652	あっさり	あっさり	bluntly, easily	2639	Jisho
2653	暖か	あたたか	warm	2255	Jisho
2654	体温	たいおん	body temperature	4329	Jisho
2655	高温	こうおん	high temperature	2256	Jisho
2656	低温	ていおん	low temperature	4328	Jisho
2657	温暖	おんだん	warm, mild	2258	Jisho
2658	タレント	たれんと	celebrity	4806	Jisho
2659	北風	きたかぜ	north wind	2259	Jisho
2660	秋風	あきかぜ	autumn breeze	2260	Jisho
2661	風呂場	ふろば	bathroom	5931	Jisho
2662	熱する	ねっする	heat (something)	4326	Jisho
2663	人情	にんじょう	compassion, humanity	4331	Jisho
2664	友情	ゆうじょう	friendship	4330	Jisho
2665	事情	じじょう	circumstances, conditions	750	Jisho
2666	情熱	じょうねつ	passion, enthusiasm	2261	Jisho
2667	情けない	なさけない	pathetic, pitiful	4332	Jisho
2668	どうにか	どうにか	somehow	4837	Jisho
2669	電報	でんぽう	telegram	4335	Jisho
2670	報道	ほうどう	news, report	4334	Jisho
2671	報酬	ほうしゅう	compensation, reward	5925	Jisho
2672	新人	しんじん	newcomer	2266	Jisho
2673	新聞社	しんぶんしゃ	newspaper publisher	2264	Jisho
2674	新た	あらた	new, fresh	2263	Jisho
2675	コンテスト	こんてすと	contest, competition	2954	Jisho
2676	中古	ちゅうこ	secondhand (used) goods	4336	Jisho
2677	古本	ふるほん	secondhand book, used book	4337	Jisho
2678	稽古	けいこ	practice, training	3970	Jisho
2679	悪女	あくじょ	wicked woman	2270	Jisho
2680	最悪	さいあく	worst	2267	Jisho
2681	悪用	あくよう	abuse, misuse	2268	Jisho
2682	悪	あく	evil, badness	2269	Jisho
2683	もてる	もてる	popular with men/women	5889	Jisho
2684	内心	ないしん	on the inside, one's real intention	4343	Jisho
2685	心理	しんり	mentality, psychology	2271	Jisho
2686	用心	ようじん	care, caution	4344	Jisho
2687	熱心	ねっしん	enthusiasm, zeal	4341	Jisho
2688	良心	りょうしん	conscience	4342	Jisho
2689	心	こころ	heart, mind	2272	Jisho
2690	肝心	かんじん	important, essential	3723	Jisho
2691	デザート	でざーと	dessert	5322	Jisho
2692	思いがけない	おもいがけない	unexpected	2276	Jisho
2693	思い	おもい	thoughts, feelings	2274	Jisho
2694	思いやり	おもいやり	thoughtfulness, kindness	2277	Jisho
2695	クイズ	くいず	quiz, quiz show	3153	Jisho
2696	忘年会	ぼうねんかい	year-end party	4345	Jisho
2697	度忘れ	どわすれ	slipping from one's memory	4347	Jisho
2698	解決	かいけつ	solution, settlement	764	Jisho
2699	決心	けっしん	determination, resolution	2279	Jisho
2700	決まり	きまり	rule	2280	Jisho
2701	知人	ちじん	acquaintance (formal)	4353	Jisho
2702	知り合い	しりあい	acquaintance (colloquial)	2284	Jisho
2703	知り合う	しりあう	get acquainted with, get to know (someone)	2281	Jisho
2704	知事	ちじ	governor	4348	Jisho
2705	通知	つうち	notification	4350	Jisho
2706	未知	みち	unknown	4349	Jisho
2707	無知	むち	ignorant	4351	Jisho
2708	知らせ	しらせ	notice, news	2285	Jisho
2709	知らず知らず	しらずしらず	unknowingly, unconsciously	2286	Jisho
2710	知れる	しれる	become known, be found out	2283	Jisho
2711	ムード	むーど	mood	4359	Jisho
2712	アマチュア	あまちゅあ	amateur	2489	Jisho
2713	天才	てんさい	genius	4354	Jisho
2714	本能	ほんのう	instinct	4355	Jisho
2715	有能	ゆうのう	competent, capable	4356	Jisho
2716	無能	むのう	incompetent, incapable	4358	Jisho
2717	知能	ちのう	intelligence, mental capacity	4357	Jisho
2718	才能	さいのう	talent, ability	2287	Jisho
2719	能	のう	ability, capability	4361	Jisho
2720	能	のう	the Noh play	4360	Jisho
2721	カメラマン	かめらまん	photographer	2390	Jisho
2722	可	か	permitted, OK	769	Jisho
2723	不十分	ふじゅうぶん	insufficient	4367	Jisho
2724	不足	ふそく	lack, shortage	4364	Jisho
2725	不明	ふめい	unknown	4368	Jisho
2726	不安	ふあん	uneasy, worried	4362	Jisho
2727	不合格	ふごうかく	failing an exam, failure	4370	Jisho
2728	不満	ふまん	dissatisfaction, discontent	4363	Jisho
2729	不通	ふつう	interruption of service	4372	Jisho
2730	不良	ふりょう	bad, defective	4369	Jisho
2731	不可能	ふかのう	impossible	4366	Jisho
2732	不況	ふきょう	depression, recession	5021	Jisho
2733	しょっちゅう	しょっちゅう	frequently, repeatedly	2780	Jisho
2734	ロープ	ろーぷ	rope	4497	Jisho
2735	大便	だいべん	stool, feces	4374	Jisho
2736	小便	しょうべん	urine, pee	2288	Jisho
2737	便り	たより	letter, correspondence	4373	Jisho
2738	便箋	びんせん	letter paper	6000	Jisho
2739	ストライキ	すとらいき	strike	2705	Jisho
2740	住まい	すまい	dwelling, residence	2291	Jisho
2741	住宅地	じゅうたくち	residential district	3221	Jisho
2742	長所	ちょうしょ	strong point, strength	4376	Jisho
2743	短所	たんしょ	weak point	4378	Jisho
2744	便所	べんじょ	lavatory, bathroom	784	Jisho
2745	所々	ところどころ	here and there, in places	4379	Jisho
2746	パンク	ぱんく	flat tire	4743	Jisho
2747	氏	し	Mr.	2292	Jisho
2748	名人	めいじん	master, expert	4381	Jisho
2749	人名	じんめい	person's name	2293	Jisho
2750	地名	ちめい	name of a place		Jisho
2751	国名	こくめい	country name	2294	Jisho
2752	名所	めいしょ	famous place	4383	Jisho
2753	あだ名	あだな	nickname	3668	Jisho
2754	名	な	name, reputation	4380	Jisho
2755	名称	めいしょう	name (of a product)	5861	Jisho
2756	コマーシャル	こまーしゃる	commercial, advertising	2929	Jisho
2757	各地	かくち	every place, various parts	2295	Jisho
2758	各国	かっこく	each country	789	Jisho
2759	市外	しがい	outside the city	2302	Jisho
2760	市内	しない	in the city	2297	Jisho
2761	市場	しじょう	market (industrial, financial, etc.)	2301	Jisho
2762	市場	いちば	marketplace (selling groceries)	2300	Jisho
2763	市長	しちょう	mayor	2299	Jisho
2764	市	し	city (municipality)	2303	Jisho
2765	チェンジ	ちぇんじ	change, exchange	5556	Jisho
2766	下町	したまち	(old) downtown	2304	Jisho
2767	町外れ	まちはずれ	outskirts of town	4385	Jisho
2768	町なか	まちなか	in the town	4386	Jisho
2769	さっと	さっと	quickly	2829	Jisho
2770	区分	くぶん	division, segment	2305	Jisho
2771	区	く	ward	2306	Jisho
2772	都内	とない	in the metropolitan area of Tokyo	4388	Jisho
2773	都会	とかい	urban city	4392	Jisho
2774	都心	としん	heart of a city, urban area	4389	Jisho
2775	都	と	metropolis of Tokyo	4391	Jisho
2776	都	みやこ	capital, city	4393	Jisho
2777	サボる	さぼる	slack off, ditch	3087	Jisho
2778	様子	ようす	condition, the state of affairs	4394	Jisho
2779	様々	さまざま	various, diverse	2308	Jisho
2780	奥様	おくさま	married woman, someone's wife	3379	Jisho
2781	人物	じんぶつ	character, person	2310	Jisho
2782	見物人	けんぶつにん	spectator, onlooker	2311	Jisho
2783	入れ物	いれもの	container, holder	2312	Jisho
2784	物体	ぶったい	object, physical body	4397	Jisho
2785	食物	しょくもつ	food	2314	Jisho
2786	書物	しょもつ	book	2316	Jisho
2787	物覚え	ものおぼえ	memory, learning things	4404	Jisho
2788	物事	ものごと	things	4400	Jisho
2789	物理	ぶつり	physics	4399	Jisho
2790	作物	さくもつ	crop	2313	Jisho
2791	物価	ぶっか	prices	4395	Jisho
2792	物知り	ものしり	knowledgeable (wise) person	4402	Jisho
2793	名物	めいぶつ	specialty, famous product	4401	Jisho
2794	なま物	なまもの	uncooked food		Jisho
2795	偽物	にせもの	imitation, fake	5477	Jisho
2796	だるい	だるい	feel run-down, weary	5196	Jisho
2797	ポット	ぽっと	pot, thermos	5455	Jisho
2798	レントゲン	れんとげん	X-rays	5121	Jisho
2799	体重	たいじゅう	body weight	4405	Jisho
2800	重たい	おもたい	heavy	2321	Jisho
2801	重ねる	かさねる	put (something) on top of another, pile up	2317	Jisho
2802	重なる	かさなる	come one after another, overlap	2318	Jisho
2803	重み	おもみ	weight, importance	2320	Jisho
2804	厳重	げんじゅう	strictness, severity	3167	Jisho
2805	慎重	しんちょう	discreet, prudent	3396	Jisho
2806	バッジ	ばっじ	badge	4951	Jisho
2807	手軽	てがる	simple and convenient, easy-to-do	4406	Jisho
2808	気軽	きがる	casual, easy	2322	Jisho
2809	軽蔑	けいべつ	contempt, despise	3954	Jisho
2810	大量	たいりょう	large quantity, large amount	4411	Jisho
2811	少量	しょうりょう	small quantity, small amount	2325	Jisho
2812	多量	たりょう	large quantity, large amount	4407	Jisho
2813	重量	じゅうりょう	weight	2324	Jisho
2814	量	りょう	quantity, amount	4410	Jisho
2815	量る	はかる	measure (weight or volume)	4408	Jisho
2816	インフレーション	いんふれーしょん	inflation	3701	Jisho
2817	送金	そうきん	money transfer, sending money	4413	Jisho
2818	郵送	ゆうそう	mailing	4414	Jisho
2819	ぺこぺこ	ぺこぺこ	bow, kowtow	5436	Jisho
2820	受け入れる	うけいれる	accept, accommodate	2327	Jisho
2821	受け止める	うけとめる	catch, receive	2328	Jisho
2822	受かる	うかる	pass (an exam)	2329	Jisho
2823	取り上げる	とりあげる	take, confiscate	4416	Jisho
2824	取り入れる	とりいれる	take in, adopt	4417	Jisho
2825	取り出す	とりだす	take out, pull out	4423	Jisho
2826	聞き取り	ききとり	listening comprehension	2332	Jisho
2827	書き取り	かきとり	dictation, writing practice	2333	Jisho
2828	取り消す	とりけす	cancel	4420	Jisho
2829	取り消し	とりけし	cancellation, revocation	4421	Jisho
2830	取り決め	とりきめ	decision, agreement	4418	Jisho
2831	受け取り	うけとり	receipt	2330	Jisho
2832	取れる	とれる	be harvested	4419	Jisho
2833	おごる	おごる	treat	3037	Jisho
2834	びっしょり	びっしょり	soaked	5266	Jisho
2835	届け	とどけ	notice, delivery	4424	Jisho
2836	遠足	えんそく	field trip	2172	Jisho
2837	待ち合わせ	まちあわせ	meeting with someone, appointment	4425	Jisho
2838	待ち合わせる	まちあわせる	meet by appointment	4427	Jisho
2839	待ち遠しい	まちどおしい	can't wait for, long for	4426	Jisho
2840	待遇	たいぐう	treatment (in the workplace etc.)	5829	Jisho
2841	だぶだぶ	だぶだぶ	baggy, too big	5398	Jisho
2842	長持ち	ながもち	endurance, lasting long	4430	Jisho
2843	持ち物	もちもの	one's belongings	4429	Jisho
2844	受け持つ	うけもつ	be in charge of, teach		Jisho
2845	維持	いじ	maintenance, upkeep	3649	Jisho
2846	打ち上げる	うちあげる	blast off, set off	2335	Jisho
2847	打ち明ける	うちあける	confess, tell something on one's mind	2337	Jisho
2848	打ち合わせ	うちあわせ	meeting, arrangement	2336	Jisho
2849	打ち合わせる	うちあわせる	arrange, discuss	2338	Jisho
2850	打ち消す	うちけす	negate, deny		Jisho
2851	値打ち	ねうち	value, worth	4431	Jisho
2852	おだてる	おだてる	flatter	3751	Jisho
2853	投書	とうしょ	letter to the editor	4432	Jisho
2854	投票	とうひょう	vote, ballot	4990	Jisho
2855	役人	やくにん	government official	4435	Jisho
2856	役目	やくめ	duty, role	4436	Jisho
2857	市役所	しやくしょ	municipal office, city hall	2341	Jisho
2858	区役所	くやくしょ	ward office	2342	Jisho
2859	役所	やくしょ	public office	4433	Jisho
2860	重役	じゅうやく	executive	2343	Jisho
2861	役	やく	role, part	4437	Jisho
2862	かかと	かかと	heel	3759	Jisho
2863	ほっと	ほっと	feel relieved	4560	Jisho
2864	一生	いっしょう	lifetime	2347	Jisho
2865	生年月日	せいねんがっぴ	date of birth		Jisho
2866	生き方	いきかた	way of life	2350	Jisho
2867	人生	じんせい	one's life (to lead)	2345	Jisho
2868	生み出す	うみだす	generate, produce	2349	Jisho
2869	生け花	いけばな	flower arrangement	2353	Jisho
2870	長生き	ながいき	long life, longevity	4439	Jisho
2871	生理	せいり	period, menstruation	2355	Jisho
2872	無生物	むせいぶつ	inanimate object	4443	Jisho
2873	生物	せいぶつ	living creature, organism	2359	Jisho
2874	生き物	いきもの	living creature	2352	Jisho
2875	生	なま	raw, fresh	4442	Jisho
2876	生	せい	life (of a person/an animal)	2358	Jisho
2877	生じる	しょうじる	happen, occur	2344	Jisho
2878	生まれ	うまれ	birth, origin	2346	Jisho
2879	生える	はえる	grow, spring up	4438	Jisho
2880	生ずる	しょうずる	arise, bring about		Jisho
2881	生き生きと	いきいきと	lively, vigorously	2360	Jisho
2882	生かす	いかす	apply, make use of	2351	Jisho
2883	生やす	はやす	grow (a beard, hair etc.)	4441	Jisho
2884	生まれつき	うまれつき	by nature	2357	Jisho
2885	誕生	たんじょう	birth	5447	Jisho
2886	芝生	しばふ	lawn, turf	3731	Jisho
2887	生涯	しょうがい	life, lifetime	3946	Jisho
2888	うつむく	うつむく	look down, lower one's eyes	3734	Jisho
2889	ネットワーク	ねっとわーく	network	4107	Jisho
2890	わずか	わずか	meager, marginal	4157	Jisho
2891	男性	だんせい	male, man	4445	Jisho
2892	理性	りせい	reason, rationality	4446	Jisho
2893	性格	せいかく	character, personality	2362	Jisho
2894	性能	せいのう	performance, capacity	2361	Jisho
2895	性	せい	sex, gender	2363	Jisho
2896	ついに	ついに	at last, finally	4170	Jisho
2897	出産	しゅっさん	childbirth, delivery	2367	Jisho
2898	産地	さんち	production center, producing area	2366	Jisho
2899	国産	こくさん	domestically produced (goods)	2364	Jisho
2900	生産	せいさん	production	829	Jisho
2901	スピード	すぴーど	speed	2091	Jisho
2902	活字	かつじ	printed type	2369	Jisho
2903	活用	かつよう	utilization, conjugation	2368	Jisho
2904	活躍	かつやく	(successful) performance, action	3503	Jisho
2905	学年	がくねん	school year, grade	2371	Jisho
2906	休学	きゅうがく	leave of absence from school	2380	Jisho
2907	学力	がくりょく	academic ability	2379	Jisho
2908	見学	けんがく	field trip	839	Jisho
2909	語学	ごがく	language study	2375	Jisho
2910	文学	ぶんがく	literature	4451	Jisho
2911	学会	がっかい	academic association, academic conference	2370	Jisho
2912	工学	こうがく	engineering	2372	Jisho
2913	工学部	こうがくぶ	department of engineering	2376	Jisho
2914	学長	がくちょう	school president, principal	2374	Jisho
2915	学部	がくぶ	faculty, department	2378	Jisho
2916	学費	がくひ	tuition	2377	Jisho
2917	学ぶ	まなぶ	learn, study	4450	Jisho
2918	奨学金	しょうがくきん	scholarship	3899	Jisho
2919	哲学	てつがく	philosophy	5935	Jisho
2920	バイト	ばいと	part-time job	4573	Jisho
2921	アドバイス	あどばいす	advice	2448	Jisho
2922	せっかく	せっかく	with much trouble	3651	Jisho
2923	休校	きゅうこう	temporary school closure	847	Jisho
2924	校長	こうちょう	principal, schoolmaster	845	Jisho
2925	校庭	こうてい	school field	3450	Jisho
2926	校舎	こうしゃ	school building	3943	Jisho
2927	教員	きょういん	teacher, faculty staff	2382	Jisho
2928	教わる	おそわる	be taught, learn	2385	Jisho
2929	教え	おしえ	teachings to follow	2386	Jisho
2930	キリスト教	きりすときょう	Christianity	2383	Jisho
2931	イスラム教	いすらむきょう	Islam, Muslim religion	2384	Jisho
2932	宗教	しゅうきょう	religion	3808	Jisho
2933	つい	つい	inadvertently, carelessly	4245	Jisho
2934	体制	たいせい	system, structure	4454	Jisho
2935	制度	せいど	system	853	Jisho
2936	制御	せいぎょ	control, command	2387	Jisho
2937	御無沙汰	ごぶさた	be out of touch	3984	Jisho
2938	たまたま	たまたま	by chance, accidentally	4541	Jisho
2939	強力	きょうりょく	powerful	2388	Jisho
2940	力強い	ちからづよい	powerful, vigorous	4457	Jisho
2941	強気	つよき	assertiveness, being strong-willed	4458	Jisho
2942	最強	さいきょう	strongest	2391	Jisho
2943	心強い	こころづよい	reassuring, heartening	2392	Jisho
2944	強制	きょうせい	force	2389	Jisho
2945	強まる	つよまる	become strong, gain strength	4455	Jisho
2946	強める	つよめる	strengthen (something)	4456	Jisho
2947	強烈	きょうれつ	intense, strong	3858	Jisho
2948	ファッション	ふぁっしょん	fashion	4377	Jisho
2949	弱気	よわき	wimpy, losing one's confidence	4464	Jisho
2950	弱み	よわみ	weakness, disadvantage	4463	Jisho
2951	弱まる	よわまる	weaken, abate	4460	Jisho
2952	弱る	よわる	weaken, be debilitated	4462	Jisho
2953	弱める	よわめる	weaken (something)	4461	Jisho
2954	ショッピング	しょっぴんぐ	shopping	3095	Jisho
2955	引き分け	ひきわけ	draw, tie	4474	Jisho
2956	引き出す	ひきだす	draw out, bring out	4468	Jisho
2957	字引	じびき	dictionary, encyclopedia	2395	Jisho
2958	引き止める	ひきとめる	dissuade someone from leaving, hold back	4475	Jisho
2959	長引く	ながびく	be prolonged, drag on	4471	Jisho
2960	引用	いんよう	quotation, citation	2394	Jisho
2961	値引き	ねびき	discount	4470	Jisho
2962	引き受ける	ひきうける	take on, accept	4465	Jisho
2963	取引	とりひき	transaction, deal	855	Jisho
2964	引き取る	ひきとる	take back, take custody	4469	Jisho
2965	強引	ごういん	coercive, persistent	2393	Jisho
2966	引きずる	ひきずる	drag along, dwell on	4473	Jisho
2967	あり	あり	ant	3601	Jisho
2968	かえる	かえる	frog	2746	Jisho
2969	押さえる	おさえる	hold down	858	Jisho
2970	見習う	みならう	learn, follow someone's example	4476	Jisho
2971	学習	がくしゅう	study, learning	2396	Jisho
2972	おじさん	おじさん	Mister, middle-aged man	2473	Jisho
2973	慣れ	なれ	getting used to, habituation	4477	Jisho
2974	慣らす	ならす	accustom (oneself or someone) to	4479	Jisho
2975	入試	にゅうし	entrance examination	4480	Jisho
2976	試合	しあい	match, game		Jisho
2977	試す	ためす	try, test	4481	Jisho
2978	試し	ためし	try-on, (by) way of experiment	4482	Jisho
2979	試みる	こころみる	try, attempt		Jisho
2980	ペース	ぺーす	pace	4466	Jisho
2981	体験	たいけん	personal experience	4483	Jisho
2982	受験	じゅけん	take an examination	2400	Jisho
2983	本質	ほんしつ	essence, real nature	4487	Jisho
2984	品質	ひんしつ	quality	4486	Jisho
2985	悪質	あくしつ	malignant, vicious	2402	Jisho
2986	物質	ぶっしつ	matter, substance	4484	Jisho
2987	性質	せいしつ	nature, property	2401	Jisho
2988	質	しつ	quality	2403	Jisho
2989	たんぱく質	たんぱくしつ	protein	5992	Jisho
2990	かえって	かえって	rather, instead	2141	Jisho
2991	問い合わせる	といあわせる	inquire, ask for (information)	4489	Jisho
2992	問屋	とんや	wholesale store, wholesaler	4492	Jisho
2993	学問	がくもん	learning, scholarship	2404	Jisho
2994	問い	とい	question, inquiry	4490	Jisho
2995	問う	とう	ask, question	4488	Jisho
2996	訪問	ほうもん	visit	5239	Jisho
2997	アイドル	あいどる	idol	2971	Jisho
2998	話題	わだい	topic of conversation, being talked about	4493	Jisho
2999	題名	だいめい	title	4494	Jisho
3000	題	だい	title, topic	4495	Jisho
3001	単語	たんご	word	4496	Jisho
3002	単に	たんに	simply, just	4498	Jisho
3003	キッチン	きっちん	kitchen	3419	Jisho
3004	満点	まんてん	perfect score	4500	Jisho
3005	地点	ちてん	spot, point	4499	Jisho
3006	重点	じゅうてん	important point, emphasis	2407	Jisho
3007	弱点	じゃくてん	weak point, weakness	2408	Jisho
3008	点	てん	point (of concern), dot	4501	Jisho
3009	キス	きす	kiss	3070	Jisho
3010	日数	にっすう	number of days	4506	Jisho
3011	小数	しょうすう	decimal	2410	Jisho
3012	少数	しょうすう	small number, minority	2409	Jisho
3013	多数	たすう	large number, a lot of	4502	Jisho
3014	人数	にんずう	number of people	4511	Jisho
3015	手数	てすう	trouble, bother	4509	Jisho
3016	無数	むすう	countless, innumerable	4505	Jisho
3017	単数	たんすう	singular		Jisho
3018	複数	ふくすう	some, several	4504	Jisho
3019	点数	てんすう	point, score	4507	Jisho
3020	枚数	まいすう	number of flat things	4514	Jisho
3021	偶数	ぐうすう	even number	3794	Jisho
3022	カタログ	かたろぐ	catalogue	2655	Jisho
3023	マナー	まなー	manners	5020	Jisho
3024	前回	ぜんかい	last time	2413	Jisho
3025	後回し	あとまわし	saving something for later, postponement	2415	Jisho
3026	回り道	まわりみち	detour	4513	Jisho
3027	回路	かいろ	circuit	2411	Jisho
3028	回数	かいすう	frequency, number of times	2412	Jisho
3029	かき回す	かきまわす	stir up	3979	Jisho
3030	個性	こせい	individuality, personality	2416	Jisho
3031	個々	ここ	individual	2417	Jisho
3032	カラオケ	からおけ	karaoke		Jisho
3033	勝手	かって	selfish, self-centered	2418	Jisho
3034	決勝	けっしょう	final game, championship	2419	Jisho
3035	勝ち	かち	win, victory	2420	Jisho
3036	勝負	しょうぶ	match, game	2421	Jisho
3037	負け	まけ	defeat, loss	4515	Jisho
3038	おばさん	おばさん	middle-aged woman	3004	Jisho
3039	分担	ぶんたん	assigning/sharing tasks	4518	Jisho
3040	負担	ふたん	burden, charge	4517	Jisho
3041	担ぐ	かつぐ	shoulder, carry	2422	Jisho
3042	局	きょく	bureau, station	2289	Jisho
3043	番地	ばんち	land number	777	Jisho
3044	当日	とうじつ	the day (of the event etc.)	4521	Jisho
3045	日当たり	ひあたり	exposure to the sun	4527	Jisho
3046	当分	とうぶん	for some time, for the time being	4524	Jisho
3047	当人	とうにん	person in question	4525	Jisho
3048	手当て	てあて	medical treatment	4523	Jisho
3049	当初	とうしょ	initial, beginning	4519	Jisho
3050	当たり前	あたりまえ	of course, no wonder	2425	Jisho
3051	見当	けんとう	estimate, guess	2426	Jisho
3052	当局	とうきょく	authorities	4520	Jisho
3053	当番	とうばん	being on duty, person in charge	4526	Jisho
3054	当てる	あてる	guess, hit the jackpot	2424	Jisho
3055	当たり	あたり	success, to come true	2427	Jisho
3056	ずれる	ずれる	go off track, go out of line	2755	Jisho
3057	ビーチ	びーち	beach	5291	Jisho
3058	文法	ぶんぽう	grammar	4530	Jisho
3059	法学部	ほうがくぶ	faculty of law	4531	Jisho
3060	法	ほう	law, rule	4532	Jisho
3061	憲法	けんぽう	constitution, constitutional law	3811	Jisho
3062	せいぜい	せいぜい	at most, at best	3950	Jisho
3063	規制	きせい	regulation, control	2428	Jisho
3064	不規則	ふきそく	irregular	4534	Jisho
3065	法則	ほうそく	law, rule	4533	Jisho
3066	経費	けいひ	expense	2429	Jisho
3067	経る	へる	go through, undergo	4536	Jisho
3068	エアコン	えあこん	air-conditioning, air conditioner	2771	Jisho
3069	経済	けいざい	economy, economics	894	Jisho
3070	済む	すむ	be settled, complete	2430	Jisho
3071	済ませる	すませる	get done with (something)	2432	Jisho
3072	済ます	すます	finish (something)	2433	Jisho
3073	株	かぶ	stock, share	897	Jisho
3074	株式	かぶしき	stock	2434	Jisho
3075	式	しき	ceremony	2435	Jisho
3076	葬式	そうしき	funeral	5762	Jisho
3077	ゆったり	ゆったり	comfortable, easy fit	4724	Jisho
3078	休業	きゅうぎょう	suspension of a business operation	2438	Jisho
3079	事業	じぎょう	business, enterprise	2440	Jisho
3080	工業	こうぎょう	industry (of production)	902	Jisho
3081	業界	ぎょうかい	industry, business world		Jisho
3082	作業	さぎょう	work, operation	899	Jisho
3083	商業	しょうぎょう	commerce, trade	903	Jisho
3084	産業	さんぎょう	industry	900	Jisho
3085	営業	えいぎょう	business, sales	2437	Jisho
3086	漁業	ぎょぎょう	fishery	3333	Jisho
3087	ハードウェア	はーどうぇあ	hardware	4138	Jisho
